step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,best_cost,timing_plan_total_ms,debug_reason,debug_expansions,debug_best_cost,debug_ms,debug_target_offset_m,debug_corridor_soft_half_width_m,debug_corridor_hard_half_width_m,debug_lane_selector_reason,debug_lane_selector_switched,debug_tracked_lead_id,debug_keep_cost,debug_pass_cost,debug_path_len_raw,debug_path_len_smoothed,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,min_obstacle_distance_m,num_obstacles,obstacles,event_collision,event_collision_count,event_lane_invasion,event_lane_invasion_count
40,2.0,-43.42515182495117,105.80323791503906,-1.8297984633430813,6.840913019182501,0.20001542568206787,0.5795434713363647,0.0,PlanStatus.OK,58.81873862589817,148.50755700172158,best_effort,22,58.81873862589817,84.23471450805664,-3.5,1.6,2.2,stay_pass_lane,False,50,69.48827650476298,-22.624613616484886,43,43,0.1,61,-43.42515182495117,105.80323791503906,-1.8526814659305637,8.0,-45.239746050220305,85.24259945304382,-1.57636425485712,8.0,13.289697529154639,1,"[{""id"": 50, ""x"": -41.553070068359375, ""y"": 90.0336685180664, ""vx"": -0.002811370650306344, ""vy"": -0.9993846416473389, ""r"": 2.5906050205230713}]",False,0,False,0
41,2.0500000000000003,-43.47990798950195,105.4608383178711,-1.8005305892792194,7.02824941978936,0.1968701183795929,0.48587527871131897,0.0,PlanStatus.OK,58.17736592837625,164.9646779987961,best_effort,22,58.17736592837625,80.7638168334961,-3.5,1.6,2.2,stay_pass_lane,False,50,68.95400897602315,-22.705301634617246,55,55,0.1,61,-43.47990798950195,105.4608383178711,-1.8234135918666885,8.0,-44.971064754840285,78.88302439888466,-1.4777278999940664,8.0,13.003646606446978,1,"[{""id"": 50, ""x"": -41.55320358276367, ""y"": 89.98606872558594, ""vx"": -0.0028113354928791523, ""vy"": -0.9993848204612732, ""r"": 2.5906050205230713}]",False,0,False,0
42,2.1,-43.53137969970703,105.1098403930664,-1.7736024353910467,7.161297175543657,0.19258248805999756,0.41935139894485474,0.0,PlanStatus.OK,58.13696095936404,157.16294400044717,best_effort,22,58.13696095936404,83.77552032470703,-3.5,1.6,2.2,stay_pass_lane,False,50,68.42307821915662,-22.78102668127958,49,49,0.1,61,-43.53137969970703,105.1098403930664,-1.7964854380058826,8.0,-45.01433630290409,81.46784134152446,-1.6609292057451501,8.0,12.709164523759615,1,"[{""id"": 50, ""x"": -41.5533332824707, ""y"": 89.9384765625, ""vx"": -0.0028113701846450567, ""vy"": -0.9993850588798523, ""r"": 2.5906050205230713}]",False,0,False,0
43,2.15,-43.57679748535156,104.75182342529297,-1.7489202584081924,7.272921677642255,0.1908363550901413,0.3635391592979431,0.0,PlanStatus.OK,57.1095959461555,154.85493699816288,best_effort,20,57.1095959461555,80.71160316467285,-3.5,1.6,2.2,stay_pass_lane,False,50,67.8903350707423,-22.847641223855174,49,49,0.1,61,-43.57679748535156,104.75182342529297,-1.7718032610230325,8.0,-44.963432500840504,81.05905793595407,-1.4954860503992677,8.0,12.407448272015058,1,"[{""id"": 50, ""x"": -41.553466796875, ""y"": 89.89087677001953, ""vx"": -0.002811303362250328, ""vy"": -0.9993848204612732, ""r"": 2.5906050205230713}]",False,0,False,0
44,2.2,-43.61560821533203,104.38864135742188,-1.7237737592892828,7.3435339291565755,0.18975406885147095,0.3282330334186554,0.0,PlanStatus.OK,57.91219543116829,154.6886150026694,best_effort,21,57.91219543116829,81.27164840698242,-3.5,1.6,2.2,stay_pass_lane,False,50,67.34508884339274,-22.90432340421895,49,49,0.1,61,-43.61560821533203,104.38864135742188,-1.7466567619041116,8.0,-44.84687136573838,80.74509270351251,-1.227591449359163,8.0,12.100192005909022,1,"[{""id"": 50, ""x"": -41.55359649658203, ""y"": 89.84327697753906, ""vx"": -0.002811384154483676, ""vy"": -0.9993857145309448, ""r"": 2.5906050205230713}]",False,0,False,0
45,2.25,-43.64638137817383,104.02167510986328,-1.6997967873630813,7.396510637398084,-0.024531643837690353,0.301744669675827,0.0,PlanStatus.OK,58.24737239501367,158.48102099698735,best_effort,22,58.24737239501367,84.17415618896484,-3.5,1.6,2.2,stay_pass_lane,False,50,66.79351143755673,-22.948933320990278,49,49,0.1,61,-43.64638137817383,104.02167510986328,-1.7226928845336316,8.0,-45.04064445080402,80.31986791831511,-1.6303776978848903,8.0,11.788476647987462,1,"[{""id"": 50, ""x"": -41.55373001098633, ""y"": 89.79568481445312, ""vx"": -0.0028114046435803175, ""vy"": -0.9993850588798523, ""r"": 2.5906050205230713}]",False,0,False,0
46,2.3000000000000003,-43.67642593383789,103.65252685546875,-1.6813942110725792,7.4209113561295315,-0.2027379870414734,0.28954431414604187,0.0,PlanStatus.OK,58.13417064042268,154.4377419995726,best_effort,21,58.13417064042268,80.66248893737793,-3.5,1.6,2.2,stay_pass_lane,False,50,66.26331686921367,-22.992444537581648,49,49,0.1,61,-43.67642593383789,103.65252685546875,-1.7042903082431287,8.0,-45.12235530126687,79.93379303341676,-1.471264058758893,8.0,11.47491274714941,1,"[{""id"": 50, ""x"": -41.55385971069336, ""y"": 89.74808502197266, ""vx"": -0.002811409765854478, ""vy"": -0.9993855953216553, ""r"": 2.5906050205230713}]",False,0,False,0
47,2.35,-43.71614074707031,103.28404998779297,-1.679049697206928,7.402598946384466,-0.20270609855651855,0.2987005412578583,0.0,PlanStatus.OK,56.97509518487701,158.69619200384477,best_effort,22,56.97509518487701,84.12456512451172,-3.5,1.6,2.2,stay_pass_lane,False,50,65.80497901648677,-23.050462799134404,49,49,0.1,61,-43.71614074707031,103.28404998779297,-1.7019457943774832,8.0,-45.10645729117153,79.56199135528513,-1.4689195448932446,8.0,11.163961982829795,1,"[{""id"": 50, ""x"": -41.553993225097656, ""y"": 89.70048522949219, ""vx"": -0.0028114239685237408, ""vy"": -0.9993851780891418, ""r"": 2.5906050205230713}]",False,0,False,0
48,2.4000000000000004,-43.76942443847656,102.91969299316406,-1.6898578701749056,7.3487073313369855,-0.2026115208864212,0.3256463408470154,0.0,PlanStatus.OK,55.8875024465065,147.29915600037202,best_effort,21,55.8875024465065,81.68983459472656,-3.5,1.6,2.2,stay_pass_lane,False,50,65.41900746455644,-23.128849393437836,43,43,0.1,61,-43.76942443847656,102.91969299316406,-1.712753967345448,8.0,-45.05970555779606,82.19280803154888,-1.4796778023336825,8.0,10.859886666663057,1,"[{""id"": 50, ""x"": -41.55412673950195, ""y"": 89.65288543701172, ""vx"": -0.0028114079032093287, ""vy"": -0.9993858933448792, ""r"": 2.5906050205230713}]",False,0,False,0
49,2.45,-43.833740234375,102.55950927734375,-1.709836638356571,7.310807104585741,0.011674194596707821,0.3445964455604553,0.0,PlanStatus.OK,53.63979191795583,157.64446499815676,best_effort,21,53.63979191795583,83.51850509643555,-3.5,1.6,2.2,stay_pass_lane,False,50,65.09246028539215,-23.22380170204629,49,49,0.1,61,-43.833740234375,102.55950927734375,-1.7327196409714019,8.0,-45.13048009567426,78.83176243792329,-1.456452345875194,8.0,10.562636353208145,1,"[{""id"": 50, ""x"": -41.554256439208984, ""y"": 89.60529327392578, ""vx"": -0.002811429323628545, ""vy"": -0.9993856549263, ""r"": 2.5906050205230713}]",False,0,False,0
50,2.5,-43.901206970214844,102.20079040527344,-1.7259425045229888,7.302403900656885,0.19038252532482147,0.3487980365753174,0.0,PlanStatus.OK,52.655033135422755,161.4385599968955,best_effort,21,52.655033135422755,83.72306823730469,-3.5,1.6,2.2,stay_pass_lane,False,50,64.76358688636672,-23.323486571466844,49,49,0.1,61,-43.901206970214844,102.20079040527344,-1.7488255071378267,8.0,-45.09187248314368,78.49165687942865,-1.61326927535411,8.0,10.268455984648451,1,"[{""id"": 50, ""x"": -41.55438995361328, ""y"": 89.55769348144531, ""vx"": -0.0028114572633057833, ""vy"": -0.9993859529495239, ""r"": 2.5906050205230713}]",False,0,False,0
51,2.5500000000000003,-43.959228515625,101.84169006347656,-1.7297285874866999,7.25611563874397,0.19109642505645752,0.3719421923160553,0.0,PlanStatus.OK,51.55326065169588,147.25054800510406,best_effort,20,51.55326065169588,81.19535446166992,-3.5,1.6,2.2,stay_pass_lane,False,50,64.3726733130896,-23.409002100658903,43,43,0.1,61,-43.959228515625,101.84169006347656,-1.7526115901015156,8.0,-44.89338911683165,81.11718464495377,-1.617055357840794,8.0,9.973267545541791,1,"[{""id"": 50, ""x"": -41.55451965332031, ""y"": 89.51009368896484, ""vx"": -0.002811472164466977, ""vy"": -0.9993855357170105, ""r"": 2.5906050205230713}]",False,0,False,0
52,2.6,-44.00444412231445,101.48355102539062,-1.7190869952449068,7.20224143717954,0.19193683564662933,0.3988792896270752,0.0,PlanStatus.OK,51.34155032376635,159.50326799793402,best_effort,20,51.34155032376635,83.07075500488281,-3.5,1.6,2.2,stay_pass_lane,False,50,63.90633187941513,-23.475312873362533,49,49,0.1,61,-44.00444412231445,101.48355102539062,-1.7419699978597318,8.0,-45.03254474419664,77.7668120838477,-1.6064137660760192,8.0,9.677528773616164,1,"[{""id"": 50, ""x"": -41.55465316772461, ""y"": 89.4625015258789, ""vx"": -0.0028112903237342834, ""vy"": -0.9993858337402344, ""r"": 2.5906050205230713}]",False,0,False,0
53,2.6500000000000004,-44.03782272338867,101.1263198852539,-1.7015632621141308,7.173841535909646,0.19238370656967163,0.41307923197746277,0.0,PlanStatus.OK,51.00726682737756,149.3459389967029,best_effort,20,51.00726682737756,80.56879043579102,-3.5,1.6,2.2,stay_pass_lane,False,50,63.39832256576429,-23.52387204192425,43,43,0.1,61,-44.03782272338867,101.1263198852539,-1.7244462647289662,8.0,-45.22488515110039,80.37790869409451,-1.6582585137444545,8.0,9.381145146176904,1,"[{""id"": 50, ""x"": -41.55478286743164, ""y"": 89.41490173339844, ""vx"": -0.0028114207088947296, ""vy"": -0.9993853569030762, ""r"": 2.5906050205230713}]",False,0,False,0
54,2.7,-44.062137603759766,100.76947784423828,-1.6795659509842398,7.156792505797053,0.1926535665988922,0.4216037392616272,0.0,PlanStatus.OK,50.8411930259952,148.94112099864287,best_effort,21,50.8411930259952,83.60767364501953,-3.5,1.6,2.2,stay_pass_lane,False,50,62.864639532164524,-23.558839409049654,43,43,0.1,61,-44.062137603759766,100.76947784423828,-1.7024489535990823,8.0,-44.792540394862016,79.99997626313473,-1.5668927218153625,8.0,9.083973069751694,1,"[{""id"": 50, ""x"": -41.55491638183594, ""y"": 89.36730194091797, ""vx"": -0.0028114079032093287, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",False,0,False,0
55,2.75,-44.07732391357422,100.41246795654297,-1.6571264219553412,7.15903097817552,0.19013164937496185,0.4204845130443573,0.0,PlanStatus.OK,51.72844500241045,146.99143399775494,best_effort,21,51.72844500241045,80.81936836242676,-3.5,1.6,2.2,stay_pass_lane,False,50,62.320097574315845,-23.580114790348265,43,43,0.1,61,-44.07732391357422,100.41246795654297,-1.6800094246022814,8.0,-44.95219238412643,79.70566574674724,-1.4037421294739652,8.0,8.785305436905382,1,"[{""id"": 50, ""x"": -41.55504608154297, ""y"": 89.3197021484375, ""vx"": -0.00281148636713624, ""vy"": -0.9993856549263, ""r"": 2.5906050205230713}]",False,0,False,0
56,2.8000000000000003,-44.08443832397461,100.05516052246094,-1.633141061071706,7.158906514385997,-0.0241540614515543,0.4205467402935028,0.0,PlanStatus.OK,51.91660549838164,146.55611299531301,best_effort,20,51.91660549838164,80.35445213317871,-3.5,1.6,2.2,stay_pass_lane,False,50,61.763525552047184,-23.589277506840045,43,43,0.1,61,-44.08443832397461,100.05516052246094,-1.6560371582422588,8.0,-45.38299285767787,79.25353746880947,-1.6331410610717132,8.0,8.485103922888058,1,"[{""id"": 50, ""x"": -41.555179595947266, ""y"": 89.27210998535156, ""vx"": -0.0028114235028624535, ""vy"": -0.9993861317634583, ""r"": 2.5906050205230713}]",False,0,False,0
57,2.85,-44.08979797363281,99.69686126708984,-1.61643212207644,7.179683923408884,-0.20441478490829468,0.41015803813934326,0.0,PlanStatus.OK,52.60308049136038,140.37430800090078,best_effort,21,52.60308049136038,83.1289291381836,-3.5,1.6,2.2,stay_pass_lane,False,50,61.22844456374994,-23.595803904333504,37,37,0.1,61,-44.08979797363281,99.69686126708984,-1.6393282192757752,8.0,-45.24964042541316,81.9189115816092,-1.8265131245681057,8.0,8.184075974471277,1,"[{""id"": 50, ""x"": -41.55531311035156, ""y"": 89.2245101928711, ""vx"": -0.002811334328725934, ""vy"": -0.999386191368103, ""r"": 2.5906050205230713}]",False,0,False,0
58,2.9000000000000004,-44.10533142089844,99.33880615234375,-1.613357902072107,7.158881397006634,-0.20226934552192688,0.420559287071228,0.0,PlanStatus.OK,52.09258116042092,148.56340900587384,best_effort,21,52.09258116042092,83.1305980682373,-3.5,1.6,2.2,stay_pass_lane,False,50,60.74819473911765,-23.61759196873328,43,43,0.1,61,-44.10533142089844,99.33880615234375,-1.6362539992426635,8.0,-45.11559948950163,78.61758451802316,-1.6133072944102425,8.0,7.886324739728913,1,"[{""id"": 50, ""x"": -41.555442810058594, ""y"": 89.17691040039062, ""vx"": -0.002811332466080785, ""vy"": -0.9993859529495239, ""r"": 2.5906050205230713}]",False,0,False,0
59,2.95,-44.1337776184082,98.98302459716797,-1.625088594041688,7.131821234473646,-0.2022189348936081,0.43408939242362976,0.0,PlanStatus.OK,51.28739988407784,147.5116869987687,best_effort,20,51.28739988407784,80.6279182434082,-3.5,1.6,2.2,stay_pass_lane,False,50,60.332266546628645,-23.65875868265178,43,43,0.1,61,-44.1337776184082,98.98302459716797,-1.6479846912122291,8.0,-45.264787478165935,78.17161949707103,-1.6250885940416815,8.0,7.59481599650889,1,"[{""id"": 50, ""x"": -41.55557632446289, ""y"": 89.12931060791016, ""vx"": -0.0028113042935729027, ""vy"": -0.9993858933448792, ""r"": 2.5906050205230713}]",False,0,False,0
60,3.0,-44.17409133911133,98.6292953491211,-1.643760149602288,7.129357348042033,0.012066778726875782,0.4353213310241699,0.0,PlanStatus.OK,50.74840204103741,156.0807770001702,best_effort,20,50.74840204103741,81.22515678405762,-3.5,1.6,2.2,stay_pass_lane,False,50,59.960158220069474,-23.7177352774093,49,49,0.1,61,-44.17409133911133,98.6292953491211,-1.6666431522492395,8.0,-45.20956940319295,74.89454947086014,-1.6005060094345827,8.0,7.3095043930624115,1,"[{""id"": 50, ""x"": -41.55570602416992, ""y"": 89.08171844482422, ""vx"": -0.002811326878145337, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
61,3.0500000000000003,-44.21689224243164,98.2750473022461,-1.660530607618735,7.149050791690543,0.19277645647525787,0.425474613904953,0.0,PlanStatus.OK,49.37504597918095,147.4743459984893,best_effort,20,49.37504597918095,80.76786994934082,-3.5,1.6,2.2,stay_pass_lane,False,50,59.58868585617786,-23.78044042903539,43,43,0.1,61,-44.21689224243164,98.2750473022461,-1.683413610233571,8.0,-45.387796482647104,77.45526183106162,-1.6172764674510343,8.0,7.0258373468648205,1,"[{""id"": 50, ""x"": -41.55583953857422, ""y"": 89.03411865234375, ""vx"": -0.002811403013765812, ""vy"": -0.9993855357170105, ""r"": 2.5906050205230713}]",False,0,False,0
62,3.1,-44.25096130371094,97.91912078857422,-1.6629539510526525,7.1503859459219195,0.19275525212287903,0.42480704188346863,0.0,PlanStatus.OK,49.17095417339353,147.957683999266,best_effort,20,49.17095417339353,81.54702186584473,-3.5,1.6,2.2,stay_pass_lane,False,50,59.15692023330086,-23.830041160154938,43,43,0.1,61,-44.25096130371094,97.91912078857422,-1.685836953667498,8.0,-45.12367059053121,77.1149687546265,-1.4095696590406823,8.0,6.739687549891821,1,"[{""id"": 50, ""x"": -41.55596923828125, ""y"": 88.98651885986328, ""vx"": -0.0028113569132983685, ""vy"": -0.9993867874145508, ""r"": 2.5906050205230713}]",False,0,False,0
63,3.1500000000000004,-44.27157211303711,97.56305694580078,-1.653052318119738,7.1298025572987695,0.19308294355869293,0.43509870767593384,0.0,PlanStatus.OK,49.666294565466664,158.35292400151957,best_effort,20,49.666294565466664,81.55941963195801,-3.5,1.6,2.2,stay_pass_lane,False,50,58.664857329608886,-23.859457721756023,49,49,0.1,61,-44.27157211303711,97.56305694580078,-1.6759353207345564,8.0,-45.055222800085225,73.75356506889543,-1.3996680261077767,8.0,6.45093226022345,1,"[{""id"": 50, ""x"": -41.55610275268555, ""y"": 88.93892669677734, ""vx"": -0.00281130219809711, ""vy"": -0.9993860125541687, ""r"": 2.5906050205230713}]",False,0,False,0
64,3.2,-44.28110122680664,97.2070083618164,-1.6343180451154666,7.132032800882417,0.19055835902690887,0.43398359417915344,0.0,PlanStatus.OK,49.88817464567897,169.1960179960006,best_effort,22,49.88817464567897,83.96148681640625,-3.5,1.6,2.2,stay_pass_lane,False,50,58.129975702022875,-23.872249053603703,55,55,0.1,61,-44.28110122680664,97.2070083618164,-1.6572010477624044,8.0,-45.15322908430843,70.46415968579137,-1.5910639049477633,8.0,6.160134785437712,1,"[{""id"": 50, ""x"": -41.556236267089844, ""y"": 88.89132690429688, ""vx"": -0.0028113792650401592, ""vy"": -0.9993856549263, ""r"": 2.5906050205230713}]",False,0,False,0
65,3.25,-44.281009674072266,96.8503189086914,-1.613343920476384,7.151773302701739,-0.023727355524897575,0.42411336302757263,0.0,PlanStatus.OK,50.005969668026154,155.7459719988401,best_effort,21,50.005969668026154,82.42583274841309,-3.5,1.6,2.2,stay_pass_lane,False,50,57.576052997309034,-23.87060547124682,49,49,0.1,61,-44.281009674072266,96.8503189086914,-1.6362400176469158,8.0,-45.295128262901414,73.02978112794864,-1.613343920476385,8.0,5.866888434004778,1,"[{""id"": 50, ""x"": -41.556365966796875, ""y"": 88.8437271118164, ""vx"": -0.002811271697282791, ""vy"": -0.9993862509727478, ""r"": 2.5906050205230713}]",False,0,False,0
66,3.3000000000000003,-44.27967071533203,96.49223327636719,-1.5964128738462053,7.17526463199534,-0.20229949057102203,0.41236767172813416,0.0,PlanStatus.OK,50.276050203228465,137.61967399477726,best_effort,21,50.276050203228465,82.22746849060059,-3.5,1.6,2.2,stay_pass_lane,False,50,57.0323524357738,-23.867084874985682,37,37,0.1,61,-44.27967071533203,96.49223327636719,-1.6193089710167428,8.0,-44.86184762716577,78.75588399519306,-1.5270519430004044,8.0,5.573077265813756,1,"[{""id"": 50, ""x"": -41.55649948120117, ""y"": 88.79612731933594, ""vx"": -0.002811308251693845, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",False,0,False,0
67,3.35,-44.28789138793945,96.13348388671875,-1.5947274923503487,7.17485690991686,-0.20229874551296234,0.4125715494155884,0.0,PlanStatus.OK,50.37930304664364,138.1840989997727,best_effort,21,50.37930304664364,82.29374885559082,-3.5,1.6,2.2,stay_pass_lane,False,50,56.54372386746357,-23.87790088652403,37,37,0.1,61,-44.28789138793945,96.13348388671875,-1.6176235895208926,8.0,-44.84017497220258,78.39617860595432,-1.5253665615045573,8.0,5.283228924589641,1,"[{""id"": 50, ""x"": -41.5566291809082, ""y"": 88.74853515625, ""vx"": -0.002811356680467725, ""vy"": -0.9993861317634583, ""r"": 2.5906050205230713}]",False,0,False,0
68,3.4000000000000004,-44.309898376464844,95.77638244628906,-1.6056650949473041,7.151281383620163,-0.20225496590137482,0.4243593215942383,0.0,PlanStatus.OK,49.867628760485744,129.39566100249067,best_effort,21,49.867628760485744,82.73696899414062,-3.5,1.6,2.2,stay_pass_lane,False,50,56.11251291592543,-23.90940325156017,31,31,0.1,61,-44.309898376464844,95.77638244628906,-1.628561192117855,8.0,-44.82731978550243,80.94328909516781,-1.605614486745339,8.0,5.00160858924637,1,"[{""id"": 50, ""x"": -41.5567626953125, ""y"": 88.70093536376953, ""vx"": -0.0028113885782659054, ""vy"": -0.9993858933448792, ""r"": 2.5906050205230713}]",False,0,False,0
69,3.45,-44.343223571777344,95.42083740234375,-1.6254828750410741,7.150042197106176,0.012030750513076782,0.42497891187667847,0.0,PlanStatus.OK,49.32464226162155,138.57559300231514,best_effort,21,49.32464226162155,82.73553848266602,-3.5,1.6,2.2,stay_pass_lane,False,50,55.72734292965929,-23.957889431933356,37,37,0.1,61,-44.343223571777344,95.42083740234375,-1.6483658776880104,8.0,-44.87615341649423,77.67073905490174,-1.582178127211496,8.0,4.7280507617843,1,"[{""id"": 50, ""x"": -41.55689239501953, ""y"": 88.65333557128906, ""vx"": -0.0028113839216530323, ""vy"": -0.9993862509727478, ""r"": 2.5906050205230713}]",False,0,False,0
70,3.5,-44.379783630371094,95.06459045410156,-1.641275153989135,7.179546984610289,0.19229364395141602,0.4102264940738678,0.0,PlanStatus.OK,48.605844255679315,162.82438499911223,best_effort,22,48.605844255679315,80.11937141418457,-3.5,1.6,2.2,stay_pass_lane,False,50,55.337018741958246,-24.01122492396106,55,55,0.1,61,-44.379783630371094,95.06459045410156,-1.664158156603953,8.0,-45.31292911142541,68.22834307990497,-1.598021013821431,8.0,4.458130065538709,1,"[{""id"": 50, ""x"": -41.55702590942383, ""y"": 88.60574340820312, ""vx"": -0.0028114235028624535, ""vy"": -0.9993862509727478, ""r"": 2.5906050205230713}]",False,0,False,0
