step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,best_cost,timing_plan_total_ms,debug_reason,debug_expansions,debug_best_cost,debug_ms,debug_target_offset_m,debug_corridor_soft_half_width_m,debug_corridor_hard_half_width_m,debug_lane_selector_reason,debug_lane_selector_switched,debug_tracked_lead_id,debug_keep_cost,debug_pass_cost,debug_path_len_raw,debug_path_len_smoothed,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,min_obstacle_distance_m,num_obstacles,obstacles,tracked_lead_id,tracked_lead_x,tracked_lead_y,tracked_lead_vx,tracked_lead_vy,tracked_lead_speed_mps,tracked_lead_distance_m,tracked_lead_relative_longitudinal_m,tracked_lead_relative_lateral_m,event_collision,event_collision_count,event_lane_invasion,event_lane_invasion_count
290,14.5,-41.65380859375,16.561832427978516,-1.5549748862328994,7.258596158857401,-0.002093661343678832,0.3707019090652466,0.0,PlanStatus.OK,24.302376625360132,141.28171199990902,best_effort,23,24.302376625360132,83.09817314147949,0.0,1.6,2.2,stay_keep_lane,False,,0.15908198111405378,20.409081981114053,37,37,0.1,61,-41.65380859375,16.561832427978516,-1.5549748862616972,8.0,-41.676090018703455,-1.2691872127434247,-1.3815441394307677,8.0,58.982533345754106,1,"[{""id"": 48, ""x"": -41.58601379394531, ""y"": 78.13493347167969, ""vx"": -0.0028115385212004185, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
291,14.55,-41.648155212402344,16.198945999145508,-1.555686083402005,7.258606475481228,-0.002093660645186901,0.3706967532634735,0.0,PlanStatus.OK,23.957048344049433,138.32277699839324,best_effort,23,23.957048344049433,81.68315887451172,0.0,1.6,2.2,stay_keep_lane,False,,0.16909444147127287,20.419094441471273,37,37,0.1,61,-41.648155212402344,16.198945999145508,-1.5556860834307877,8.0,-41.68311800134247,-1.632053285614134,-1.3822553365998775,8.0,59.29781372334846,1,"[{""id"": 48, ""x"": -41.58614730834961, ""y"": 78.08733367919922, ""vx"": -0.0028115222230553627, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
292,14.600000000000001,-41.64298629760742,15.836054801940918,-1.5553894072565702,7.258542943010117,-0.0020936657674610615,0.3707285225391388,0.0,PlanStatus.OK,23.4588881598796,135.16429000083008,best_effort,20,23.4588881598796,82.57126808166504,0.0,1.6,2.2,stay_keep_lane,False,,0.17837794426026699,20.42837794426027,31,31,0.1,61,-41.64298629760742,15.836054801940918,-1.5553894072853736,8.0,-41.63372749788264,0.960867953237379,-1.6855660144424227,8.0,59.6130999143564,1,"[{""id"": 48, ""x"": -41.58627700805664, ""y"": 78.03973388671875, ""vx"": -0.0028115282766520977, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
293,14.65,-41.6375732421875,15.473179817199707,-1.5561850266322315,7.25822006451427,-0.0020936918444931507,0.37088996171951294,0.0,PlanStatus.OK,23.29665029726943,139.15787500081933,best_effort,23,23.29665029726943,82.65185356140137,0.0,1.6,2.2,stay_keep_lane,False,,0.18802642755942145,20.43802642755942,37,37,0.1,61,-41.6375732421875,15.473179817199707,-1.5561850266610358,8.0,-41.68143268278796,-2.35779980365063,-1.3827542798301038,8.0,59.9283701911543,1,"[{""id"": 48, ""x"": -41.58641052246094, ""y"": 77.99213409423828, ""vx"": -0.0028115424793213606, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
294,14.700000000000001,-41.632625579833984,15.110310554504395,-1.5559229715809675,7.257944857154758,-0.0020937141962349415,0.37102755904197693,0.0,PlanStatus.OK,22.800915307444114,130.93900400053826,best_effort,21,22.800915307444114,82.4422836303711,0.0,1.6,2.2,stay_keep_lane,False,,0.19698024113002885,20.446980241130028,31,31,0.1,61,-41.632625579833984,15.110310554504395,-1.5559229716097673,8.0,-41.63130365007173,0.23512088305090623,-1.6860995787668132,8.0,60.24364325662528,1,"[{""id"": 48, ""x"": -41.58654022216797, ""y"": 77.94454193115234, ""vx"": -0.0028115648310631514, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
295,14.75,-41.62742233276367,14.747465133666992,-1.5567327057104061,7.257475436423748,-0.002093752147629857,0.3712622821331024,0.0,PlanStatus.OK,22.63760475762224,136.73360499888076,best_effort,24,22.63760475762224,81.42375946044922,0.0,1.6,2.2,stay_keep_lane,False,,0.20631732957553306,20.456317329575533,37,37,0.1,61,-41.62742233276367,14.747465133666992,-1.556732705739188,8.0,-41.68104742077972,-3.0834877920642882,-1.3833019589082842,8.0,60.558885131446736,1,"[{""id"": 48, ""x"": -41.586673736572266, ""y"": 77.89694213867188, ""vx"": -0.002811548300087452, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
296,14.8,-41.62267303466797,14.38463306427002,-1.5564759769813226,7.257151776243454,-0.0020937782246619463,0.3714241087436676,0.0,PlanStatus.OK,22.144447750530134,137.37861100162263,best_effort,20,22.144447750530134,82.62968063354492,0.0,1.6,2.2,stay_keep_lane,False,,0.21497344087609457,20.464973440876093,31,31,0.1,61,-41.62267303466797,14.38463306427002,-1.5564759770101129,8.0,-41.629577164908234,-0.49055506368993684,-1.686652584167184,8.0,60.87411439580492,1,"[{""id"": 48, ""x"": -41.58680725097656, ""y"": 77.8493423461914, ""vx"": -0.0028115420136600733, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
297,14.850000000000001,-41.61766815185547,14.021824836730957,-1.5572886405879602,7.256692878127119,-0.002093815477564931,0.37165355682373047,0.0,PlanStatus.OK,21.793332911851596,132.50166299985722,best_effort,21,21.793332911851596,82.80181884765625,0.0,1.6,2.2,stay_keep_lane,False,,0.2240128270515635,20.474012827051563,31,31,0.1,61,-41.61766815185547,14.021824836730957,-1.5572886406167425,8.0,-41.63666080251876,-0.8533527685427256,-1.687465247773829,8.0,61.189320100093546,1,"[{""id"": 48, ""x"": -41.586936950683594, ""y"": 77.80174255371094, ""vx"": -0.002811550162732601, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
298,14.9,-41.613128662109375,13.659025192260742,-1.5570336429135851,7.256428060993367,-0.002093836897984147,0.371785968542099,0.0,PlanStatus.OK,21.48933744806542,131.3424069994653,best_effort,23,21.48933744806542,81.78997039794922,0.0,1.6,2.2,stay_keep_lane,False,,0.23235409014863762,20.48235409014864,31,31,0.1,61,-41.613128662109375,13.659025192260742,-1.5570336429423808,8.0,-41.628328176501014,-1.2161567724742608,-1.6872102500994346,8.0,61.504525474886805,1,"[{""id"": 48, ""x"": -41.58707046508789, ""y"": 77.754150390625, ""vx"": -0.0028115566819906235, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
299,14.950000000000001,-41.60832977294922,13.296247482299805,-1.5578459070460593,7.256063319303946,-0.002093866467475891,0.3719683289527893,0.0,PlanStatus.OK,21.137042295453522,128.65040399992722,best_effort,23,21.137042295453522,81.89058303833008,0.0,1.6,2.2,stay_keep_lane,False,,0.24108435819831692,20.491084358198318,31,31,0.1,61,-41.60832977294922,13.296247482299805,-1.5578459070748367,8.0,-41.63561185777206,-1.5789172292945848,-1.6880225142319074,8.0,61.81970156107408,1,"[{""id"": 48, ""x"": -41.58720016479492, ""y"": 77.70655059814453, ""vx"": -0.0028115471359342337, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
300,15.0,-41.60398864746094,12.933475494384766,-1.5575906430555753,7.255913082573235,-0.002093878574669361,0.3720434606075287,0.0,PlanStatus.OK,20.83524739656292,130.03800700244028,best_effort,24,20.83524739656292,82.69023895263672,0.0,1.6,2.2,stay_keep_lane,False,,0.24912795929778092,20.49912795929778,31,31,0.1,61,-41.60398864746094,12.933475494384766,-1.5575906430843547,8.0,-41.62747363753278,-1.9416956967127208,-1.6877672502414274,8.0,62.13487243355982,1,"[{""id"": 48, ""x"": -41.58733367919922, ""y"": 77.65895080566406, ""vx"": -0.002811555750668049, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
301,15.05,-41.59939193725586,12.57071590423584,-1.5584037061363765,7.255670623069685,-0.002093898132443428,0.37216469645500183,0.0,PlanStatus.OK,20.481570198661643,135.92509400041308,best_effort,22,20.481570198661643,83.00185203552246,0.0,1.6,2.2,stay_keep_lane,False,,0.25755488359904116,20.50755488359904,31,31,0.1,61,-41.59939193725586,12.57071590423584,-1.558403706165175,8.0,-41.63497137074866,-2.304431275309217,-1.6885803133222348,8.0,62.45003881167759,1,"[{""id"": 48, ""x"": -41.58746337890625, ""y"": 77.61135864257812, ""vx"": -0.0028115559834986925, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
302,15.100000000000001,-41.59525680541992,12.20795726776123,-1.5581479095136743,7.255642589877352,-0.0020939004607498646,0.37217870354652405,0.0,PlanStatus.OK,20.181586246726866,128.13851299870294,best_effort,23,20.181586246726866,80.32035827636719,0.0,1.6,2.2,stay_keep_lane,False,,0.2652856940595734,20.51528569405957,31,31,0.1,61,-41.59525680541992,12.20795726776123,-1.5581479095424788,8.0,-41.62703122537949,-2.6671985262280007,-1.6883245166995313,8.0,62.76519701069664,1,"[{""id"": 48, ""x"": -41.58759689331055, ""y"": 77.56375885009766, ""vx"": -0.0028115336317569017, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
303,15.15,-41.59086227416992,11.845207214355469,-1.558961372068639,7.25551240686577,-0.002093910938128829,0.3722437918186188,0.0,PlanStatus.OK,19.826443761880224,128.09892000223044,best_effort,23,19.826443761880224,80.68585395812988,0.0,1.6,2.2,stay_keep_lane,False,,0.27340733383787585,20.523407333837877,31,31,0.1,61,-41.59086227416992,11.845207214355469,-1.5589613720974214,8.0,-41.63473706451973,-3.0299178107321096,-1.689137979254487,8.0,63.08034689741845,1,"[{""id"": 48, ""x"": -41.587730407714844, ""y"": 77.51615905761719, ""vx"": -0.002811548998579383, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
304,15.200000000000001,-41.58693313598633,11.482452392578125,-1.5587061080781548,7.255582261188122,-0.21637962758541107,0.3722088634967804,0.0,PlanStatus.OK,19.12332704764041,103.79764499884914,goal_reached,17,19.12332704764041,55.678606033325195,0.0,1.6,2.2,stay_keep_lane,False,,0.2808328839388947,20.530832883938896,31,31,0.1,61,-41.58693313598633,11.482452392578125,-1.558717574625039,8.0,-41.71201551399265,-3.348579247078845,-1.3852753612760234,8.0,63.39550185854657,1,"[{""id"": 48, ""x"": -41.587860107421875, ""y"": 77.46855926513672, ""vx"": -0.002811541547998786, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
305,15.25,-41.58651351928711,11.119977951049805,-1.5629623721323196,7.243440201367758,-0.33735355734825134,0.3782798945903778,0.0,PlanStatus.OK,18.768692986029475,109.42319899913855,goal_reached,17,18.768692986029475,62.635183334350586,0.0,1.6,2.2,stay_keep_lane,False,,0.28299298866558464,20.532992988665583,31,31,0.1,61,-41.58651351928711,11.119977951049805,-1.5629738386792034,8.0,-41.77471936057424,-3.7103869689074704,-1.3895316253301844,8.0,63.710384146998805,1,"[{""id"": 48, ""x"": -41.58799362182617, ""y"": 77.42096710205078, ""vx"": -0.0028115336317569017, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
306,15.3,-41.59846115112305,10.759481430053711,-1.5760724483885071,7.197308866487881,-0.12306784838438034,0.4013455808162689,0.0,PlanStatus.OK,17.529246437840786,85.70654300274327,goal_reached,12,17.529246437840786,39.27755355834961,0.0,1.6,2.2,stay_keep_lane,False,,0.266593941603409,20.51659394160341,31,31,0.1,61,-41.59846115112305,10.759481430053711,-1.5760724483885062,8.0,-41.677602607843156,-4.240309789487587,-1.5760724483885062,8.0,64.02328166115902,1,"[{""id"": 48, ""x"": -41.5881233215332, ""y"": 77.37336730957031, ""vx"": -0.0028115366585552692, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
307,15.350000000000001,-41.61969757080078,10.400748252868652,-1.5950392153559425,7.194243510858381,1.3751824691195322e-14,0.4028782546520233,0.0,PlanStatus.OK,16.54548824225357,71.12523300020257,goal_reached,8,16.54548824225357,24.274826049804688,0.0,1.6,2.2,stay_keep_lane,False,,0.23625432378966768,20.486254323789666,31,31,0.1,61,-41.61969757080078,10.400748252868652,-1.595039215355941,8.0,-41.635080348003456,-4.573516228072313,-1.3849090635116879,8.0,64.33442162897619,1,"[{""id"": 48, ""x"": -41.5882568359375, ""y"": 77.32576751708984, ""vx"": -0.0028115427121520042, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
308,15.4,-41.640052795410156,10.041440963745117,-1.6063278225845703,7.203817790135659,1.2268721669562825e-14,0.3980911076068878,0.0,PlanStatus.OK,16.726434241197314,95.86778299853904,goal_reached,14,16.726434241197314,45.957088470458984,0.0,1.6,2.2,stay_keep_lane,False,,0.2072389213622018,20.4572389213622,31,31,0.1,61,-41.640052795410156,10.041440963745117,-1.6063278225845758,8.0,-41.8244695926024,-4.931695775760006,-1.3961976707403112,8.0,64.64614922050649,1,"[{""id"": 48, ""x"": -41.58838653564453, ""y"": 77.2781753540039, ""vx"": -0.0028115427121520042, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
309,15.450000000000001,-41.65679168701172,9.68157958984375,-1.6117606712083319,7.207638381372192,3.0897209057911823e-07,0.39618080854415894,0.0,PlanStatus.OK,16.40353569974446,86.44220200221753,goal_reached,14,16.40353569974446,39.285898208618164,0.0,1.6,2.2,stay_keep_lane,False,,0.183650325388233,20.433650325388232,31,31,0.1,61,-41.65679168701172,9.68157958984375,-1.611760671208326,8.0,-41.836309616926755,-5.248702652172885,-1.7851361561500312,8.0,64.9584254521522,1,"[{""id"": 48, ""x"": -41.58852005004883, ""y"": 77.23057556152344, ""vx"": -0.0028115450404584408, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
310,15.5,-41.67296600341797,9.321242332458496,-1.6132496445737952,7.217817089976309,3.0884626767146983e-07,0.3910914659500122,0.0,PlanStatus.OK,16.148531782683975,86.59615899887285,goal_reached,14,16.148531782683975,38.94972801208496,0.0,1.6,2.2,stay_keep_lane,False,,0.16090815420198745,20.410908154201987,31,31,0.1,61,-41.67296600341797,9.321242332458496,-1.6132496445737898,8.0,-41.87471451871646,-5.608756061714665,-1.7866251295154916,8.0,65.27118079630227,1,"[{""id"": 48, ""x"": -41.58864974975586, ""y"": 77.18297576904297, ""vx"": -0.0028115527238696814, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
311,15.55,-41.6885986328125,8.960426330566406,-1.6146202404288046,7.2266554769487135,3.0873721357238537e-07,0.3866722583770752,0.0,PlanStatus.OK,16.259135225049707,101.63159700096003,goal_reached,19,16.259135225049707,53.67112159729004,0.0,1.6,2.2,stay_keep_lane,False,,0.13897971414322474,20.388979714143225,31,31,0.1,61,-41.6885986328125,8.960426330566406,-1.6146202404288061,8.0,-41.910809946123074,-5.969281524769377,-1.7879957253704943,8.0,65.58441769558551,1,"[{""id"": 48, ""x"": -41.588783264160156, ""y"": 77.1353759765625, ""vx"": -0.0028115510940551758, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
312,15.600000000000001,-41.704593658447266,8.599156379699707,-1.6144347512588806,7.236097077651328,0.002095486270263791,0.3819514513015747,0.0,PlanStatus.OK,15.145917290858531,66.29415399947902,goal_reached,10,15.145917290858531,28.069734573364258,0.0,1.6,2.2,stay_keep_lane,False,,0.1165128607142484,20.36651286071425,25,25,0.1,61,-41.704593658447266,8.599156379699707,-1.6144347512300978,8.0,-41.793161942075315,-3.333448451453152,-1.787810236200572,8.0,65.89812010196137,1,"[{""id"": 48, ""x"": -41.58891677856445, ""y"": 77.08778381347656, ""vx"": -0.0028115862514823675, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
313,15.65,-41.72016525268555,8.237428665161133,-1.6150026703613398,7.244465937678733,0.002094806404784322,0.37776702642440796,0.0,PlanStatus.OK,14.795538255938329,82.05891199759208,goal_reached,10,14.795538255938329,32.61971473693848,0.0,1.6,2.2,stay_keep_lane,False,,0.09468309453623017,20.34468309453623,25,25,0.1,61,-41.72016525268555,8.237428665161133,-1.615002670332558,8.0,-41.81551027589197,-3.695123942050251,-1.7883781553030298,8.0,66.21227527302192,1,"[{""id"": 48, ""x"": -41.589046478271484, ""y"": 77.0401840209961, ""vx"": -0.002811594633385539, ""vy"": -0.9993862509727478, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
314,15.700000000000001,-41.73601150512695,7.8753252029418945,-1.6143214337544975,7.251770088234623,0.0020942140836268663,0.3741149604320526,0.0,PlanStatus.OK,14.46076374144611,68.1996050007001,goal_reached,10,14.46076374144611,28.111934661865234,0.0,1.6,2.2,stay_keep_lane,False,,0.07244292695885651,20.322442926958857,25,25,0.1,61,-41.73601150512695,7.8753252029418945,-1.6143214337257112,8.0,-41.82322761518898,-4.057289587935375,-1.7876969186961846,8.0,66.52680996804042,1,"[{""id"": 48, ""x"": -41.58917999267578, ""y"": 76.99258422851562, ""vx"": -0.002811575075611472, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
315,15.75,-41.75143051147461,7.512880802154541,-1.6146308930731648,7.257698047205092,0.002093733986839652,0.3711509704589844,0.0,PlanStatus.OK,14.138317957397708,64.09402000281261,goal_reached,9,14.138317957397708,24.693012237548828,0.0,1.6,2.2,stay_keep_lane,False,,0.05084506066702466,20.300845060667026,25,25,0.1,61,-41.75143051147461,7.512880802154541,-1.6146308930443833,8.0,-41.8423392761447,-4.419706427521324,-1.7880063780148632,8.0,66.84169551486033,1,"[{""id"": 48, ""x"": -41.58930969238281, ""y"": 76.94499206542969, ""vx"": -0.002811565063893795, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
316,15.8,-41.76713180541992,7.150197505950928,-1.6138425973905013,7.262084444880698,0.0020933793857693672,0.3689577877521515,0.0,PlanStatus.OK,13.818642908666142,66.10181799987913,goal_reached,10,13.818642908666142,27.878761291503906,0.0,1.6,2.2,stay_keep_lane,False,,0.02882478306231044,20.278824783062312,25,25,0.1,61,-41.76713180541992,7.150197505950928,-1.6138425973617099,8.0,-41.848634135822174,-4.782457679189403,-1.7872180823321995,8.0,67.15681608666682,1,"[{""id"": 48, ""x"": -41.58944320678711, ""y"": 76.89739227294922, ""vx"": -0.0028115692548453808, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
317,15.850000000000001,-41.78239059448242,6.787317276000977,-1.6141071824448008,7.265137745544068,0.002093132585287094,0.3674311339855194,0.0,PlanStatus.OK,13.520671943577657,75.82916500177816,goal_reached,10,13.520671943577657,36.75436973571777,0.0,1.6,2.2,stay_keep_lane,False,,0.007469083777438383,20.257469083777437,25,25,0.1,61,-41.78239059448242,6.787317276000977,-1.6141071824160143,8.0,-41.867050124215176,-5.145315927166831,-1.787482667386503,8.0,67.4721355085018,1,"[{""id"": 48, ""x"": -41.58957290649414, ""y"": 76.84979248046875, ""vx"": -0.002811556914821267, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
318,15.9,-41.79792022705078,6.42434024810791,-1.6132997120022887,7.2667813995875505,0.0020929998718202114,0.3666093051433563,0.0,PlanStatus.OK,13.217158659516981,81.87683599680895,goal_reached,10,13.217158659516981,32.98068046569824,0.0,1.6,2.2,stay_keep_lane,False,,0.01429374545965418,20.235706254540347,25,25,0.1,61,-41.79792022705078,6.42434024810791,-1.6132997119735,8.0,-41.872944481618305,-5.508357425031386,-1.786675196943987,8.0,67.78755542033136,1,"[{""id"": 48, ""x"": -41.58970642089844, ""y"": 76.80219268798828, ""vx"": -0.0028115520253777504, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
319,15.950000000000001,-41.81299591064453,6.0612921714782715,-1.6135565738894269,7.267425171638259,0.002092947717756033,0.3662874102592468,0.0,PlanStatus.OK,13.081834155136077,65.49585299944738,goal_reached,11,13.081834155136077,29.1597843170166,0.0,1.6,2.2,stay_keep_lane,False,,0.03537822605290449,20.214621773947094,25,25,0.1,61,-41.81299591064453,6.0612921714782715,-1.6135565738606379,8.0,-41.89108521794634,-5.871385837141692,-1.7869320588311293,8.0,68.10305555978772,1,"[{""id"": 48, ""x"": -41.58983612060547, ""y"": 76.75460052490234, ""vx"": -0.0028115417808294296, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
320,16.0,-41.828330993652344,5.698253631591797,-1.6127453750213887,7.267053994981519,0.0020929777529090643,0.366472989320755,0.0,PlanStatus.OK,13.489420258688625,88.60495599947171,goal_reached,13,13.489420258688625,46.539306640625,0.0,1.6,2.2,stay_keep_lane,False,,0.056847991984929624,20.19315200801507,25,25,0.1,61,-41.828330993652344,5.698253631591797,-1.6127453749925955,8.0,-41.8967405014294,-6.234483796867907,-1.786120859963078,8.0,68.41854214353557,1,"[{""id"": 48, ""x"": -41.589969635009766, ""y"": 76.70700073242188, ""vx"": -0.0028115445747971535, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
